State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Crop_original
andhra pradesh,anantapur,2000,whole year,potato,4.0,34.0,Potato
andhra pradesh,anantapur,2000,whole year,sugarcane,284.0,25395.0,Sugarcane
andhra pradesh,anantapur,2000,whole year,sweet potato,28.0,379.0,Sweet potato
andhra pradesh,anantapur,2000,whole year,tobacco,89.0,114.0,Tobacco
andhra pradesh,anantapur,2000,whole year,turmeric,39.0,272.0,Turmeric
andhra pradesh,anantapur,2001,kharif,pigeon peas,27942.0,7628.0,Arhar/Tur
andhra pradesh,anantapur,2001,kharif,bajra,1595.0,526.0,Bajra
andhra pradesh,anantapur,2001,kharif,castor seed,3191.0,900.0,Castor seed
andhra pradesh,anantapur,2001,kharif,cotton,8552.0,9055.0,Cotton(lint)
andhra pradesh,anantapur,2001,kharif,dry chillies,3765.0,7127.0,Dry chillies
andhra pradesh,anantapur,2001,kharif,chickpea,16.0,17.0,Gram
andhra pradesh,anantapur,2001,kharif,groundnut,758700.0,333828.0,Groundnut
andhra pradesh,anantapur,2001,kharif,horse-gram,649.0,60.0,Horse-gram
andhra pradesh,anantapur,2001,kharif,jowar,3900.0,6720.0,Jowar
andhra pradesh,anantapur,2001,kharif,korra,1434.0,627.0,Korra
andhra pradesh,anantapur,2001,kharif,maize,2667.0,7129.0,Maize
andhra pradesh,anantapur,2001,kharif,mung bean,1511.0,730.0,Moong(Green Gram)
andhra pradesh,anantapur,2001,kharif,onion,1165.0,19232.0,Onion
andhra pradesh,anantapur,2001,kharif,other kharif pulses,2496.0,324.0,Other Kharif pulses
andhra pradesh,anantapur,2001,kharif,ragi,5124.0,12405.0,Ragi
andhra pradesh,anantapur,2001,kharif,rice,32878.0,95609.0,Rice
andhra pradesh,anantapur,2001,kharif,small millets,1434.0,627.0,Small millets
andhra pradesh,anantapur,2001,kharif,sunflower,51610.0,33580.0,Sunflower
andhra pradesh,anantapur,2001,kharif,urad,487.0,176.0,Urad
andhra pradesh,anantapur,2001,rabi,pigeon peas,5.0,1.0,Arhar/Tur
andhra pradesh,anantapur,2001,rabi,bajra,27.0,9.0,Bajra
andhra pradesh,anantapur,2001,rabi,dry chillies,108.0,168.0,Dry chillies
andhra pradesh,anantapur,2001,rabi,chickpea,47894.0,50145.0,Gram
andhra pradesh,anantapur,2001,rabi,groundnut,18773.0,29192.0,Groundnut
andhra pradesh,anantapur,2001,rabi,horse-gram,417.0,226.0,Horse-gram
andhra pradesh,anantapur,2001,rabi,jowar,15170.0,17446.0,Jowar
andhra pradesh,anantapur,2001,rabi,linseed,5.0,1.0,Linseed
andhra pradesh,anantapur,2001,rabi,maize,447.0,2893.0,Maize
andhra pradesh,anantapur,2001,rabi,mung bean,40.0,12.0,Moong(Green Gram)
andhra pradesh,anantapur,2001,rabi,onion,380.0,8465.0,Onion
andhra pradesh,anantapur,2001,rabi,other rabi pulses,1.0,1.0,Other  Rabi pulses
andhra pradesh,anantapur,2001,rabi,ragi,544.0,725.0,Ragi
andhra pradesh,anantapur,2001,rabi,rice,38119.0,108906.0,Rice
andhra pradesh,anantapur,2001,rabi,safflower,3768.0,528.0,Safflower
andhra pradesh,anantapur,2001,rabi,sesamum,2.0,1.0,Sesamum
andhra pradesh,anantapur,2001,rabi,urad,127.0,86.0,Urad
andhra pradesh,anantapur,2001,rabi,wheat,307.0,213.0,Wheat
andhra pradesh,anantapur,2001,whole year,arecanut,257.0,430.0,Arecanut
andhra pradesh,anantapur,2001,whole year,banana,1582.0,462.0,Banana
andhra pradesh,anantapur,2001,whole year,coconut,851.0,3053700.0,Coconut 
andhra pradesh,anantapur,2001,whole year,coriander,4741.0,1119.0,Coriander
andhra pradesh,anantapur,2001,whole year,sugarcane,490.0,42470.0,Sugarcane
andhra pradesh,anantapur,2001,whole year,sweet potato,31.0,411.0,Sweet potato
andhra pradesh,anantapur,2001,whole year,tobacco,111.0,111.0,Tobacco
andhra pradesh,anantapur,2001,whole year,turmeric,8.0,40.0,Turmeric
andhra pradesh,anantapur,2002,kharif,pigeon peas,33454.0,6557.0,Arhar/Tur
andhra pradesh,anantapur,2002,kharif,bajra,1925.0,581.0,Bajra
andhra pradesh,anantapur,2002,kharif,castor seed,2050.0,416.0,Castor seed
andhra pradesh,anantapur,2002,kharif,cotton,7638.0,7144.0,Cotton(lint)
andhra pradesh,anantapur,2002,kharif,dry chillies,2737.0,6128.0,Dry chillies
andhra pradesh,anantapur,2002,kharif,groundnut,732262.0,259953.0,Groundnut
andhra pradesh,anantapur,2002,kharif,horse-gram,947.0,140.0,Horse-gram
andhra pradesh,anantapur,2002,kharif,jowar,2906.0,4545.0,Jowar
andhra pradesh,anantapur,2002,kharif,korra,1000.0,100.0,Korra
andhra pradesh,anantapur,2002,kharif,maize,3541.0,3431.0,Maize
andhra pradesh,anantapur,2002,kharif,mung bean,1150.0,174.0,Moong(Green Gram)
andhra pradesh,anantapur,2002,kharif,onion,776.0,8432.0,Onion
andhra pradesh,anantapur,2002,kharif,other kharif pulses,490.0,47.0,Other Kharif pulses
andhra pradesh,anantapur,2002,kharif,ragi,5157.0,12140.0,Ragi
andhra pradesh,anantapur,2002,kharif,rice,29066.0,66329.0,Rice
andhra pradesh,anantapur,2002,kharif,small millets,919.0,180.0,Small millets
andhra pradesh,anantapur,2002,kharif,soyabean,51.0,0.0,Soyabean
andhra pradesh,anantapur,2002,kharif,sunflower,60319.0,22149.0,Sunflower
andhra pradesh,anantapur,2002,kharif,urad,32.0,2.0,Urad
andhra pradesh,anantapur,2002,rabi,bajra,129.0,39.0,Bajra
andhra pradesh,anantapur,2002,rabi,dry chillies,83.0,161.0,Dry chillies
andhra pradesh,anantapur,2002,rabi,chickpea,54264.0,20186.0,Gram
andhra pradesh,anantapur,2002,rabi,groundnut,17529.0,18651.0,Groundnut
andhra pradesh,anantapur,2002,rabi,horse-gram,1859.0,688.0,Horse-gram
andhra pradesh,anantapur,2002,rabi,jowar,12676.0,11497.0,Jowar
andhra pradesh,anantapur,2002,rabi,linseed,8.0,2.0,Linseed
andhra pradesh,anantapur,2002,rabi,maize,1288.0,8933.0,Maize
andhra pradesh,anantapur,2002,rabi,mung bean,4.0,1.0,Moong(Green Gram)
andhra pradesh,anantapur,2002,rabi,onion,401.0,7192.0,Onion
andhra pradesh,anantapur,2002,rabi,ragi,417.0,517.0,Ragi
andhra pradesh,anantapur,2002,rabi,rice,10960.0,20462.0,Rice
andhra pradesh,anantapur,2002,rabi,safflower,2594.0,340.0,Safflower
andhra pradesh,anantapur,2002,rabi,small millets,10.0,2.0,Small millets
andhra pradesh,anantapur,2002,rabi,urad,408.0,236.0,Urad
andhra pradesh,anantapur,2002,rabi,wheat,362.0,333.0,Wheat
andhra pradesh,anantapur,2002,whole year,arecanut,263.0,379.0,Arecanut
andhra pradesh,anantapur,2002,whole year,banana,19.0,1006.0,Banana
andhra pradesh,anantapur,2002,whole year,beans & mutter(vegetable),1.0,5.0,Beans & Mutter(Vegetable)
andhra pradesh,anantapur,2002,whole year,bhindi,126.0,938.0,Bhindi
andhra pradesh,anantapur,2002,whole year,brinjal,1026.0,10162.0,Brinjal
andhra pradesh,anantapur,2002,whole year,citrus fruit,788.0,4000.0,Citrus Fruit
andhra pradesh,anantapur,2002,whole year,coconut,869.0,3691149.0,Coconut 
andhra pradesh,anantapur,2002,whole year,coriander,3914.0,481.0,Coriander
andhra pradesh,anantapur,2002,whole year,cucumber,18.0,0.0,Cucumber
andhra pradesh,anantapur,2002,whole year,grapes,111.0,2075.0,Grapes
andhra pradesh,anantapur,2002,whole year,mango,3968.0,26176.0,Mango
andhra pradesh,anantapur,2002,whole year,orange,13767.0,112541.0,Orange
andhra pradesh,anantapur,2002,whole year,other fibres,132.0,0.0,other fibres
andhra pradesh,anantapur,2002,whole year,other fresh fruits,2418.0,1552.0,Other Fresh Fruits
andhra pradesh,anantapur,2002,whole year,other vegetables,1767.0,0.0,Other Vegetables
andhra pradesh,anantapur,2002,whole year,papaya,1544.0,201409.0,Papaya
andhra pradesh,anantapur,2002,whole year,pome fruit,1207.0,62789.0,Pome Fruit
andhra pradesh,anantapur,2002,whole year,potato,2.0,17.0,Potato
andhra pradesh,anantapur,2002,whole year,sugarcane,329.0,22481.0,Sugarcane
andhra pradesh,anantapur,2002,whole year,sweet potato,50.0,540.0,Sweet potato
andhra pradesh,anantapur,2002,whole year,tobacco,51.0,90.0,Tobacco
andhra pradesh,anantapur,2002,whole year,tomato,3356.0,16627.0,Tomato
andhra pradesh,anantapur,2003,kharif,pigeon peas,41178.0,6959.0,Arhar/Tur
andhra pradesh,anantapur,2003,kharif,bajra,2280.0,378.0,Bajra
andhra pradesh,anantapur,2003,kharif,castor seed,1927.0,805.0,Castor seed
andhra pradesh,anantapur,2003,kharif,cotton,4212.0,4262.0,Cotton(lint)
andhra pradesh,anantapur,2003,kharif,dry chillies,2920.0,10702.0,Dry chillies
andhra pradesh,anantapur,2003,kharif,groundnut,670935.0,187862.0,Groundnut
andhra pradesh,anantapur,2003,kharif,horse-gram,492.0,54.0,Horse-gram
andhra pradesh,anantapur,2003,kharif,jowar,12487.0,30830.0,Jowar
andhra pradesh,anantapur,2003,kharif,korra,1245.0,229.0,Korra
andhra pradesh,anantapur,2003,kharif,maize,6246.0,10718.0,Maize
andhra pradesh,anantapur,2003,kharif,mung bean,1216.0,662.0,Moong(Green Gram)
andhra pradesh,anantapur,2003,kharif,onion,846.0,13250.0,Onion
andhra pradesh,anantapur,2003,kharif,other kharif pulses,340.0,15.0,Other Kharif pulses
andhra pradesh,anantapur,2003,kharif,ragi,3353.0,3547.0,Ragi
andhra pradesh,anantapur,2003,kharif,rice,17515.0,44891.0,Rice
andhra pradesh,anantapur,2003,kharif,samai,245.0,83.0,Samai
andhra pradesh,anantapur,2003,kharif,small millets,1420.0,299.0,Small millets
andhra pradesh,anantapur,2003,kharif,soyabean,16.0,18.0,Soyabean
andhra pradesh,anantapur,2003,kharif,sunflower,74525.0,29572.0,Sunflower
andhra pradesh,anantapur,2003,kharif,urad,82.0,51.0,Urad
andhra pradesh,anantapur,2003,rabi,bajra,113.0,19.0,Bajra
andhra pradesh,anantapur,2003,rabi,dry chillies,91.0,190.0,Dry chillies
andhra pradesh,anantapur,2003,rabi,chickpea,51461.0,15438.0,Gram
andhra pradesh,anantapur,2003,rabi,groundnut,15060.0,19819.0,Groundnut
andhra pradesh,anantapur,2003,rabi,horse-gram,1560.0,844.0,Horse-gram
andhra pradesh,anantapur,2003,rabi,jowar,21391.0,19444.0,Jowar
andhra pradesh,anantapur,2003,rabi,linseed,7.0,2.0,Linseed
andhra pradesh,anantapur,2003,rabi,maize,1212.0,6787.0,Maize
andhra pradesh,anantapur,2003,rabi,mung bean,22.0,7.0,Moong(Green Gram)
andhra pradesh,anantapur,2003,rabi,onion,535.0,11180.0,Onion
andhra pradesh,anantapur,2003,rabi,other rabi pulses,17.0,3.0,Other  Rabi pulses
andhra pradesh,anantapur,2003,rabi,ragi,614.0,986.0,Ragi
andhra pradesh,anantapur,2003,rabi,rice,10826.0,25463.0,Rice
andhra pradesh,anantapur,2003,rabi,safflower,307.0,11.0,Safflower
andhra pradesh,anantapur,2003,rabi,small millets,70.0,13.0,Small millets
andhra pradesh,anantapur,2003,rabi,wheat,414.0,123.0,Wheat
andhra pradesh,anantapur,2003,whole year,arecanut,266.0,189.0,Arecanut
andhra pradesh,anantapur,2003,whole year,banana,36.0,1302.0,Banana
andhra pradesh,anantapur,2003,whole year,bhindi,101.0,873.0,Bhindi
andhra pradesh,anantapur,2003,whole year,brinjal,1129.0,19414.0,Brinjal
andhra pradesh,anantapur,2003,whole year,citrus fruit,706.0,11959.0,Citrus Fruit
andhra pradesh,anantapur,2003,whole year,coconut,839.0,3285828.0,Coconut 
andhra pradesh,anantapur,2003,whole year,coriander,5646.0,610.0,Coriander
andhra pradesh,anantapur,2003,whole year,cucumber,51.0,0.0,Cucumber
andhra pradesh,anantapur,2003,whole year,grapes,118.0,2048.0,Grapes
andhra pradesh,anantapur,2003,whole year,mango,3935.0,58337.0,Mango
andhra pradesh,anantapur,2003,whole year,orange,13441.0,224640.0,Orange
andhra pradesh,anantapur,2003,whole year,other fresh fruits,3241.0,3586.0,Other Fresh Fruits
andhra pradesh,anantapur,2003,whole year,other vegetables,1783.0,0.0,Other Vegetables
andhra pradesh,anantapur,2003,whole year,papaya,1381.0,60038.0,Papaya
andhra pradesh,anantapur,2003,whole year,pome fruit,1466.0,83767.0,Pome Fruit
andhra pradesh,anantapur,2003,whole year,sugarcane,454.0,32386.0,Sugarcane
andhra pradesh,anantapur,2003,whole year,sweet potato,30.0,217.0,Sweet potato
andhra pradesh,anantapur,2003,whole year,tobacco,20.0,25.0,Tobacco
andhra pradesh,anantapur,2003,whole year,tomato,2827.0,17509.0,Tomato
andhra pradesh,anantapur,2004,kharif,pigeon peas,32752.0,7893.0,Arhar/Tur
andhra pradesh,anantapur,2004,kharif,bajra,1021.0,403.0,Bajra
andhra pradesh,anantapur,2004,kharif,castor seed,1578.0,923.0,Castor seed
andhra pradesh,anantapur,2004,kharif,cotton,8933.0,7041.0,Cotton(lint)
andhra pradesh,anantapur,2004,kharif,dry chillies,3402.0,11288.0,Dry chillies
andhra pradesh,anantapur,2004,kharif,groundnut,857823.0,684543.0,Groundnut
andhra pradesh,anantapur,2004,kharif,horse-gram,421.0,121.0,Horse-gram
andhra pradesh,anantapur,2004,kharif,jowar,4300.0,5693.0,Jowar
andhra pradesh,anantapur,2004,kharif,maize,3495.0,10031.0,Maize
andhra pradesh,anantapur,2004,kharif,mung bean,1464.0,545.0,Moong(Green Gram)
andhra pradesh,anantapur,2004,kharif,onion,1324.0,24824.0,Onion
andhra pradesh,anantapur,2004,kharif,other kharif pulses,1605.0,172.0,Other Kharif pulses
andhra pradesh,anantapur,2004,kharif,ragi,3166.0,5860.0,Ragi
andhra pradesh,anantapur,2004,kharif,rice,24335.0,85051.0,Rice
andhra pradesh,anantapur,2004,kharif,small millets,661.0,307.0,Small millets
andhra pradesh,anantapur,2004,kharif,soyabean,1131.0,691.0,Soyabean
andhra pradesh,anantapur,2004,kharif,sunflower,56819.0,34209.0,Sunflower
andhra pradesh,anantapur,2004,kharif,urad,76.0,37.0,Urad
andhra pradesh,anantapur,2004,rabi,bajra,62.0,24.0,Bajra
andhra pradesh,anantapur,2004,rabi,dry chillies,155.0,754.0,Dry chillies
andhra pradesh,anantapur,2004,rabi,chickpea,42106.0,9516.0,Gram
andhra pradesh,anantapur,2004,rabi,groundnut,14500.0,21736.0,Groundnut
andhra pradesh,anantapur,2004,rabi,horse-gram,226.0,30.0,Horse-gram
andhra pradesh,anantapur,2004,rabi,jowar,11871.0,14269.0,Jowar
andhra pradesh,anantapur,2004,rabi,linseed,34.0,4.0,Linseed
andhra pradesh,anantapur,2004,rabi,maize,3572.0,25822.0,Maize
andhra pradesh,anantapur,2004,rabi,mung bean,3.0,1.0,Moong(Green Gram)
andhra pradesh,anantapur,2004,rabi,onion,234.0,4830.0,Onion
andhra pradesh,anantapur,2004,rabi,ragi,397.0,897.0,Ragi
andhra pradesh,anantapur,2004,rabi,rice,9240.0,21622.0,Rice
andhra pradesh,anantapur,2004,rabi,safflower,186.0,10.0,Safflower
andhra pradesh,anantapur,2004,rabi,small millets,36.0,17.0,Small millets
andhra pradesh,anantapur,2004,rabi,sunflower,27228.0,9530.0,Sunflower
andhra pradesh,anantapur,2004,rabi,wheat,393.0,88.0,Wheat
andhra pradesh,anantapur,2004,whole year,banana,324.0,16897.0,Banana
andhra pradesh,anantapur,2004,whole year,coconut,837.0,6413350.0,Coconut 
andhra pradesh,anantapur,2004,whole year,coriander,2439.0,290.0,Coriander
andhra pradesh,anantapur,2004,whole year,potato,2.0,20.0,Potato
andhra pradesh,anantapur,2004,whole year,sugarcane,400.0,34072.0,Sugarcane
andhra pradesh,anantapur,2004,whole year,sweet potato,33.0,68.0,Sweet potato
andhra pradesh,anantapur,2004,whole year,tobacco,49.0,53.0,Tobacco
andhra pradesh,anantapur,2004,whole year,turmeric,4.0,36.0,Turmeric
andhra pradesh,anantapur,2005,kharif,pigeon peas,35013.0,23704.0,Arhar/Tur
andhra pradesh,anantapur,2005,kharif,bajra,993.0,1888.0,Bajra
andhra pradesh,anantapur,2005,kharif,castor seed,2081.0,1521.0,Castor seed
andhra pradesh,anantapur,2005,kharif,cotton,3295.0,3450.0,Cotton(lint)
andhra pradesh,anantapur,2005,kharif,dry chillies,2178.0,6175.0,Dry chillies
andhra pradesh,anantapur,2005,kharif,groundnut,877029.0,362213.0,Groundnut
andhra pradesh,anantapur,2005,kharif,horse-gram,410.0,107.0,Horse-gram
andhra pradesh,anantapur,2005,kharif,jowar,3759.0,3879.0,Jowar
andhra pradesh,anantapur,2005,kharif,maize,5958.0,21538.0,Maize
andhra pradesh,anantapur,2005,kharif,mung bean,1078.0,747.0,Moong(Green Gram)
andhra pradesh,anantapur,2005,kharif,onion,985.0,17025.0,Onion
andhra pradesh,anantapur,2005,kharif,other kharif pulses,1429.0,301.0,Other Kharif pulses
andhra pradesh,anantapur,2005,kharif,ragi,2303.0,4394.0,Ragi
andhra pradesh,anantapur,2005,kharif,rice,25008.0,69972.0,Rice
andhra pradesh,anantapur,2005,kharif,small millets,854.0,455.0,Small millets
andhra pradesh,anantapur,2005,kharif,soyabean,421.0,232.0,Soyabean
andhra pradesh,anantapur,2005,kharif,urad,69.0,24.0,Urad
andhra pradesh,anantapur,2005,rabi,bajra,66.0,125.0,Bajra
andhra pradesh,anantapur,2005,rabi,dry chillies,58.0,214.0,Dry chillies
andhra pradesh,anantapur,2005,rabi,chickpea,49105.0,48172.0,Gram
andhra pradesh,anantapur,2005,rabi,groundnut,22006.0,29752.0,Groundnut
andhra pradesh,anantapur,2005,rabi,horse-gram,205.0,77.0,Horse-gram
andhra pradesh,anantapur,2005,rabi,jowar,12931.0,9970.0,Jowar
andhra pradesh,anantapur,2005,rabi,linseed,29.0,11.0,Linseed
andhra pradesh,anantapur,2005,rabi,maize,1435.0,10721.0,Maize
andhra pradesh,anantapur,2005,rabi,mung bean,16.0,5.0,Moong(Green Gram)
andhra pradesh,anantapur,2005,rabi,onion,381.0,9063.0,Onion
andhra pradesh,anantapur,2005,rabi,ragi,472.0,752.0,Ragi
andhra pradesh,anantapur,2005,rabi,rice,23142.0,55587.0,Rice
andhra pradesh,anantapur,2005,rabi,safflower,162.0,33.0,Safflower
andhra pradesh,anantapur,2005,rabi,urad,11.0,7.0,Urad
andhra pradesh,anantapur,2005,rabi,wheat,297.0,175.0,Wheat
andhra pradesh,anantapur,2005,whole year,arecanut,268.0,214.0,Arecanut
andhra pradesh,anantapur,2005,whole year,banana,303.0,16231.0,Banana
andhra pradesh,anantapur,2005,whole year,coconut,836.0,3358992.0,Coconut 
andhra pradesh,anantapur,2005,whole year,coriander,2962.0,900.0,Coriander
andhra pradesh,anantapur,2005,whole year,sugarcane,227.0,20612.0,Sugarcane
andhra pradesh,anantapur,2005,whole year,sunflower,48677.0,8401.0,Sunflower
andhra pradesh,anantapur,2005,whole year,sweet potato,23.0,121.0,Sweet potato
andhra pradesh,anantapur,2005,whole year,tobacco,1.0,1.0,Tobacco
andhra pradesh,anantapur,2005,whole year,turmeric,2.0,15.0,Turmeric
andhra pradesh,anantapur,2006,kharif,pigeon peas,26244.0,3543.0,Arhar/Tur
andhra pradesh,anantapur,2006,kharif,bajra,620.0,189.0,Bajra
andhra pradesh,anantapur,2006,kharif,castor seed,899.0,451.0,Castor seed
andhra pradesh,anantapur,2006,kharif,cotton,1506.0,1940.0,Cotton(lint)
andhra pradesh,anantapur,2006,kharif,dry chillies,1754.0,5658.0,Dry chillies
andhra pradesh,anantapur,2006,kharif,groundnut,644007.0,43148.0,Groundnut
andhra pradesh,anantapur,2006,kharif,horse-gram,1021.0,182.0,Horse-gram
andhra pradesh,anantapur,2006,kharif,jowar,18043.0,7813.0,Jowar
andhra pradesh,anantapur,2006,kharif,maize,4877.0,20181.0,Maize
andhra pradesh,anantapur,2006,kharif,mung bean,788.0,98.0,Moong(Green Gram)
andhra pradesh,anantapur,2006,kharif,onion,869.0,9423.0,Onion
andhra pradesh,anantapur,2006,kharif,other kharif pulses,742.0,135.0,Other Kharif pulses
andhra pradesh,anantapur,2006,kharif,ragi,2035.0,3696.0,Ragi
andhra pradesh,anantapur,2006,kharif,rice,22349.0,67427.0,Rice
andhra pradesh,anantapur,2006,kharif,small millets,450.0,48.0,Small millets
andhra pradesh,anantapur,2006,kharif,urad,69.0,26.0,Urad
andhra pradesh,anantapur,2006,rabi,bajra,141.0,43.0,Bajra
